review,label
Always get a great tasting mango. Price ok. Will continue to buy.,1
Better and bigger than the ones at the grocery store,0
Okay,0
"Not fresh, not tasty and too pricey won’t order again",2
Don’t look at the other options- these are the rings you want!There’s so many that you can choose from depending how what style you’re feeling that day.. My favorites are the butterfly and snake ones. What an absolute steal and one of my best purchases on Amazon!!! 10/10 Would buy again!,1
"This fruit was so bitter and dry when It was delivered. Organic, not tasty at all. Not ordering again.",2
Extremely pleased with freshness and flavor. Better than expected.,0
"These were precisely, perfectly ripe when ordered and eaten over the next two days (ordered two)!  What a wonderful thing not having to wait days and days for an avocado to ripen. Would definitely order again!Love that Amazon Fresh gives you the option to order ripe avocados, which are ready to eat, and unripened ones, in case you want to keep them for some time.",1
This was really great salmon. It cooked up with a delicious flavor and was so tender. Fantastic! Will definitely buy again! Only thing I don’t like is that the plastic packaging doesn’t appear to be recyclable.,1
Sweetest Strawberries I've had in a long time.,0
I read the reviews and had to write one of my own. I bought three bags for myself and my kids. They were a good size bag. I usually buy Halo's or Clementine but very happy I got these. Much bigger and sweeter than the other brands. They peeled easily as well. Will definitely be recommending them and buying more.,1
Love the quality of this product worth every penny,0
Only one? Will not buy again,2
"it is fresh，I love it, definitely will buy it again!",1
"They were a few strawberries that were already moldy when it was delivered. The ones that weren't moldy were bland and somewhat sour. These were low quality strawberries. I finished the package, but I will not order again.",2
WONDERFUL PRODUCT,0
"I love these rings. they are so cute and affordable. they come with a amazing assortment of sizes and the best part doesn’t turn my fingers green. love, would buy again, and recommend everyone who likes rings to buy too.",1
Such a strong fishy odor. Weird coloring. Juices leaked all over the bag. Had my freezer reeling of fish. Absolutely disgusting. I will never order fish again from Amazon fresh.,2
I’ve ordered this many times and will continue to buy. Very good and fresh.,1
Papaya was NOT fresh! Won’t order “fresh” fruit anymore,2
"VERY SOFT when received... had to juice them...after washing of course. They were treated with:O-PHENYLPHENOL - KNOWN TO CAUSE CANCER, THIABENDAZOLE and IMAZALIL and waxes - also of questionable safety to our very organic home. Took a chance. Never again.",2
no fresh as i expected,0
This is just nasty!,0
"Rating was all different nectarines were hard as rocks. Pepppers soft, rest was good.",0
there was a lot of strawberries with bruised spots and also they were very sweet but i knew that i only had a small window to use before they went bad,0
VERY SWEET AND FRESH. EASY TO PEEL AND EAT. WILL BUY AGAIN!,1
"I was a little skeptical at first about ordering avocados, but when they arrived they were perfectly picked to perfection as far as ripeness. They were delicious and I would definitely order again.",1
"The watermelon  was so fresh and  sweet  , also they give you a nice size. Will buy again",1
"I have ordered a couple times. The first order was great maybe a little overripe, but I ate them quickly, they were sweet, the latest order was partially green sour fruit. Totally hit or miss so far. I am ordering again and this time it says Sunkist Smiles. I guess I'll pay attention to see if the description changes when next i will buy.",1
All but 1 shipment of these came fresh and a decent price flavor varies with strawberries so thats hatd to gauge. Overall good. Will buy once again. Fresh check your inventory before it reaches the customer!,1
"I ordered this 2lb cut water melon box, 5 at at time each week for months. I ate one after each daily exercise. Usually, 2 out of 5 have bitter tastes and look whitish from the outside and are the ones I could easily recognize as not sweet and wouldn't have bought if I had done in-person grocery shopping. Since you cannot see what you are buying in an online grocery shopping, you just have to try your luck. But, usually, 2 out of 5 are the kind of water melon box I would never buy during a normal grocery shopping.",2
